Term	Term_Type	Gene_count	Gene_list
GO:0005234~extracellular-glutamate-gated ion channel activity	GOTERM_FAT_MF	6	
GO:0005237~inhibitory extracellular ligand-gated ion channel activity	GOTERM_FAT_MF	17	
GO:0005242~inward rectifier potassium channel activity	GOTERM_FAT_MF	23	
GO:0005243~gap junction channel activity	GOTERM_FAT_MF	22	
GO:0005244~voltage-gated ion channel activity	GOTERM_FAT_MF	199	
GO:0005245~voltage-gated calcium channel activity	GOTERM_FAT_MF	47	
GO:0005246~calcium channel regulator activity	GOTERM_FAT_MF	45	
GO:0005247~voltage-gated chloride channel activity	GOTERM_FAT_MF	11	
GO:0005248~voltage-gated sodium channel activity	GOTERM_FAT_MF	25	
GO:0005249~voltage-gated potassium channel activity	GOTERM_FAT_MF	95	
GO:0005250~A-type (transient outward) potassium channel activity	GOTERM_FAT_MF	4	
GO:0005251~delayed rectifier potassium channel activity	GOTERM_FAT_MF	30	
GO:0005252~open rectifier potassium channel activity	GOTERM_FAT_MF	1	
GO:0005253~anion channel activity	GOTERM_FAT_MF	96	
GO:0005254~chloride channel activity	GOTERM_FAT_MF	85	
GO:0005260~intracellular ATPase-gated chloride channel activity	GOTERM_FAT_MF	1	
GO:0005261~cation channel activity	GOTERM_FAT_MF	312	
GO:0005262~calcium channel activity	GOTERM_FAT_MF	117	
GO:0005267~potassium channel activity	GOTERM_FAT_MF	121	
GO:0005272~sodium channel activity	GOTERM_FAT_MF	44	
GO:0005275~amine transmembrane transporter activity	GOTERM_FAT_MF	5	
GO:0005277~acetylcholine transmembrane transporter activity	GOTERM_FAT_MF	2	
GO:0005280~hydrogen:amino acid symporter activity	GOTERM_FAT_MF	4	
GO:0005283~sodium:amino acid symporter activity	GOTERM_FAT_MF	16	
GO:0005287~high-affinity basic amino acid transmembrane transporter activity	GOTERM_FAT_MF	1	
GO:0005289~high-affinity arginine transmembrane transporter activity	GOTERM_FAT_MF	1	
GO:0005290~L-histidine transmembrane transporter activity	GOTERM_FAT_MF	5	
GO:0005292~high-affinity lysine transmembrane transporter activity	GOTERM_FAT_MF	1	
GO:0005294~neutral L-amino acid secondary active transmembrane transporter activity	GOTERM_FAT_MF	1	
GO:0005295~neutral amino acid:sodium symporter activity	GOTERM_FAT_MF	2	
GO:0005298~proline:sodium symporter activity	GOTERM_FAT_MF	3	
GO:0005307~choline:sodium symporter activity	GOTERM_FAT_MF	1	
GO:0005308~creatine transmembrane transporter activity	GOTERM_FAT_MF	3	
GO:0005309~creatine:sodium symporter activity	GOTERM_FAT_MF	1	
GO:0005310~dicarboxylic acid transmembrane transporter activity	GOTERM_FAT_MF	35	
GO:0005313~L-glutamate transmembrane transporter activity	GOTERM_FAT_MF	14	
GO:0005314~high-affinity glutamate transmembrane transporter activity	GOTERM_FAT_MF	4	
GO:0005315~inorganic phosphate transmembrane transporter activity	GOTERM_FAT_MF	5	
GO:0005316~high-affinity inorganic phosphate:sodium symporter activity	GOTERM_FAT_MF	1	
GO:0005319~lipid transporter activity	GOTERM_FAT_MF	142	
GO:0005324~long-chain fatty acid transporter activity	GOTERM_FAT_MF	19	
GO:0005326~neurotransmitter transporter activity	GOTERM_FAT_MF	19	
GO:0005328~neurotransmitter:sodium symporter activity	GOTERM_FAT_MF	7	
GO:0005329~dopamine transmembrane transporter activity	GOTERM_FAT_MF	4	
GO:0005330~dopamine:sodium symporter activity	GOTERM_FAT_MF	4	
GO:0005332~gamma-aminobutyric acid:sodium symporter activity	GOTERM_FAT_MF	4	
GO:0005333~norepinephrine transmembrane transporter activity	GOTERM_FAT_MF	3	
GO:0005334~norepinephrine:sodium symporter activity	GOTERM_FAT_MF	3	
GO:0005335~serotonin:sodium symporter activity	GOTERM_FAT_MF	3	
GO:0005337~nucleoside transmembrane transporter activity	GOTERM_FAT_MF	12	
GO:0005338~nucleotide-sugar transmembrane transporter activity	GOTERM_FAT_MF	14	
GO:0005342~organic acid transmembrane transporter activity	GOTERM_FAT_MF	163	
GO:0005343~organic acid:sodium symporter activity	GOTERM_FAT_MF	30	
GO:0005344~oxygen transporter activity	GOTERM_FAT_MF	16	
GO:0005345~purine nucleobase transmembrane transporter activity	GOTERM_FAT_MF	6	
GO:0005346~purine ribonucleotide transmembrane transporter activity	GOTERM_FAT_MF	15	
GO:0005347~ATP transmembrane transporter activity	GOTERM_FAT_MF	12	
GO:0005350~pyrimidine nucleobase transmembrane transporter activity	GOTERM_FAT_MF	5	
GO:0005351~sugar:proton symporter activity	GOTERM_FAT_MF	5	
GO:0005353~fructose transmembrane transporter activity	GOTERM_FAT_MF	3	
GO:0005354~galactose transmembrane transporter activity	GOTERM_FAT_MF	1	
GO:0005355~glucose transmembrane transporter activity	GOTERM_FAT_MF	23	
GO:0005356~hydrogen:glucose symporter activity	GOTERM_FAT_MF	1	
GO:0005360~insulin-responsive hydrogen:glucose symporter activity	GOTERM_FAT_MF	1	
GO:0005365~myo-inositol transmembrane transporter activity	GOTERM_FAT_MF	1	
GO:0005366~myo-inositol:proton symporter activity	GOTERM_FAT_MF	1	
GO:0005368~taurine transmembrane transporter activity	GOTERM_FAT_MF	3	
GO:0005369~taurine:sodium symporter activity	GOTERM_FAT_MF	1	
GO:0005371~tricarboxylate secondary active transmembrane transporter activity	GOTERM_FAT_MF	1	
GO:0005372~water transmembrane transporter activity	GOTERM_FAT_MF	14	
GO:0005375~copper ion transmembrane transporter activity	GOTERM_FAT_MF	6	
GO:0005381~iron ion transmembrane transporter activity	GOTERM_FAT_MF	9	
GO:0005384~manganese ion transmembrane transporter activity	GOTERM_FAT_MF	9	
GO:0005385~zinc ion transmembrane transporter activity	GOTERM_FAT_MF	22	
GO:0005388~calcium-transporting ATPase activity	GOTERM_FAT_MF	11	
GO:0005391~sodium:potassium-exchanging ATPase activity	GOTERM_FAT_MF	10	
GO:0005402~cation:sugar symporter activity	GOTERM_FAT_MF	6	
GO:0005412~glucose:sodium symporter activity	GOTERM_FAT_MF	9	
GO:0005415~nucleoside:sodium symporter activity	GOTERM_FAT_MF	4	
GO:0005416~cation:amino acid symporter activity	GOTERM_FAT_MF	20	
GO:0005427~proton-dependent oligopeptide secondary active transmembrane transporter activity	GOTERM_FAT_MF	2	
GO:0005432~calcium:sodium antiporter activity	GOTERM_FAT_MF	5	
GO:0005436~sodium:phosphate symporter activity	GOTERM_FAT_MF	6	
GO:0005451~monovalent cation:proton antiporter activity	GOTERM_FAT_MF	12	
GO:0005452~inorganic anion exchanger activity	GOTERM_FAT_MF	12	
GO:0005456~CMP-N-acetylneuraminate transmembrane transporter activity	GOTERM_FAT_MF	1	
GO:0005457~GDP-fucose transmembrane transporter activity	GOTERM_FAT_MF	1	
GO:0005459~UDP-galactose transmembrane transporter activity	GOTERM_FAT_MF	4	
GO:0005460~UDP-glucose transmembrane transporter activity	GOTERM_FAT_MF	2	
GO:0005461~UDP-glucuronic acid transmembrane transporter activity	GOTERM_FAT_MF	3	
GO:0005462~UDP-N-acetylglucosamine transmembrane transporter activity	GOTERM_FAT_MF	4	
GO:0005463~UDP-N-acetylgalactosamine transmembrane transporter activity	GOTERM_FAT_MF	3	
GO:0005464~UDP-xylose transmembrane transporter activity	GOTERM_FAT_MF	1	
GO:0005471~ATP:ADP antiporter activity	GOTERM_FAT_MF	4	
GO:0005483~soluble NSF attachment protein activity	GOTERM_FAT_MF	3	
GO:0005484~SNAP receptor activity	GOTERM_FAT_MF	37	
GO:0005487~nucleocytoplasmic transporter activity	GOTERM_FAT_MF	28	
GO:0005496~steroid binding	GOTERM_FAT_MF	143	
GO:0005497~androgen binding	GOTERM_FAT_MF	2	
GO:0005499~vitamin D binding	GOTERM_FAT_MF	7	
GO:0005501~retinoid binding	GOTERM_FAT_MF	35	
GO:0005502~11-cis retinal binding	GOTERM_FAT_MF	6	
GO:0005503~all-trans retinal binding	GOTERM_FAT_MF	4	
GO:0005504~fatty acid binding	GOTERM_FAT_MF	64	
GO:0005506~iron ion binding	GOTERM_FAT_MF	213	
GO:0005507~copper ion binding	GOTERM_FAT_MF	69	
GO:0005509~calcium ion binding	GOTERM_FAT_MF	730	
GO:0005516~calmodulin binding	GOTERM_FAT_MF	197	
GO:0005518~collagen binding	GOTERM_FAT_MF	84	
GO:0005519~cytoskeletal regulatory protein binding	GOTERM_FAT_MF	4	
GO:0005520~insulin-like growth factor binding	GOTERM_FAT_MF	29	
GO:0005521~lamin binding	GOTERM_FAT_MF	17	
GO:0005522~profilin binding	GOTERM_FAT_MF	12	
GO:0005523~tropomyosin binding	GOTERM_FAT_MF	15	
GO:0005524~ATP binding	GOTERM_FAT_MF	1527	
GO:0005525~GTP binding	GOTERM_FAT_MF	392	
GO:0005527~macrolide binding	GOTERM_FAT_MF	6	
GO:0005528~FK506 binding	GOTERM_FAT_MF	6	
GO:0005534~galactose binding	GOTERM_FAT_MF	5	
GO:0005536~glucose binding	GOTERM_FAT_MF	14	
GO:0005537~mannose binding	GOTERM_FAT_MF	30	
GO:0005539~glycosaminoglycan binding	GOTERM_FAT_MF	237	
GO:0005540~hyaluronic acid binding	GOTERM_FAT_MF	25	
GO:0005542~folic acid binding	GOTERM_FAT_MF	14	
GO:0005543~phospholipid binding	GOTERM_FAT_MF	486	
GO:0005544~calcium-dependent phospholipid binding	GOTERM_FAT_MF	55	
GO:0005545~1-phosphatidylinositol binding	GOTERM_FAT_MF	14	
GO:0005546~phosphatidylinositol-4,5-bisphosphate binding	GOTERM_FAT_MF	90	
GO:0005547~phosphatidylinositol-3,4,5-trisphosphate binding	GOTERM_FAT_MF	44	
GO:0005548~phospholipid transporter activity	GOTERM_FAT_MF	56	
GO:0005549~odorant binding	GOTERM_FAT_MF	599	
GO:0005550~pheromone binding	GOTERM_FAT_MF	108	
GO:0008009~chemokine activity	GOTERM_FAT_MF	44	
GO:0008013~beta-catenin binding	GOTERM_FAT_MF	97	
GO:0008017~microtubule binding	GOTERM_FAT_MF	275	
GO:0008020~G-protein coupled photoreceptor activity	GOTERM_FAT_MF	10	
GO:0008022~protein C-terminus binding	GOTERM_FAT_MF	240	
GO:0008026~ATP-dependent helicase activity	GOTERM_FAT_MF	28	
GO:0008028~monocarboxylic acid transmembrane transporter activity	GOTERM_FAT_MF	54	
GO:0008029~pentraxin receptor activity	GOTERM_FAT_MF	2	
GO:0008035~high-density lipoprotein particle binding	GOTERM_FAT_MF	11	
GO:0008046~axon guidance receptor activity	GOTERM_FAT_MF	10	
GO:0008047~enzyme activator activity	GOTERM_FAT_MF	529	
GO:0008048~calcium sensitive guanylate cyclase activator activity	GOTERM_FAT_MF	3	
GO:0008061~chitin binding	GOTERM_FAT_MF	13	
GO:0008066~glutamate receptor activity	GOTERM_FAT_MF	27	
GO:0008068~extracellular-glutamate-gated chloride channel activity	GOTERM_FAT_MF	1	
GO:0008073~ornithine decarboxylase inhibitor activity	GOTERM_FAT_MF	3	
GO:0008079~translation termination factor activity	GOTERM_FAT_MF	7	
GO:0008080~N-acetyltransferase activity	GOTERM_FAT_MF	75	
GO:0008081~phosphoric diester hydrolase activity	GOTERM_FAT_MF	88	
GO:0008083~growth factor activity	GOTERM_FAT_MF	151	
GO:0008092~cytoskeletal protein binding	GOTERM_FAT_MF	1041	
GO:0008093~cytoskeletal adaptor activity	GOTERM_FAT_MF	10	
GO:0008094~DNA-dependent ATPase activity	GOTERM_FAT_MF	72	
GO:0008097~5S rRNA binding	GOTERM_FAT_MF	13	
GO:0008106~alcohol dehydrogenase (NADP+) activity	GOTERM_FAT_MF	33	
GO:0008107~galactoside 2-alpha-L-fucosyltransferase activity	GOTERM_FAT_MF	3	
GO:0008108~UDP-glucose:hexose-1-phosphate uridylyltransferase activity	GOTERM_FAT_MF	1	
GO:0008109~N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase activity	GOTERM_FAT_MF	2	
GO:0008111~alpha-methylacyl-CoA racemase activity	GOTERM_FAT_MF	1	
GO:0008112~nicotinamide N-methyltransferase activity	GOTERM_FAT_MF	1	
GO:0008113~peptide-methionine (S)-S-oxide reductase activity	GOTERM_FAT_MF	2	
GO:0008114~phosphogluconate 2-dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0008115~sarcosine oxidase activity	GOTERM_FAT_MF	1	
GO:0008116~prostaglandin-I synthase activity	GOTERM_FAT_MF	1	
GO:0008117~sphinganine-1-phosphate aldolase activity	GOTERM_FAT_MF	2	
GO:0008118~N-acetyllactosaminide alpha-2,3-sialyltransferase activity	GOTERM_FAT_MF	2	
GO:0008119~thiopurine S-methyltransferase activity	GOTERM_FAT_MF	1	
GO:0008120~ceramide glucosyltransferase activity	GOTERM_FAT_MF	2	
GO:0008121~ubiquinol-cytochrome-c reductase activity	GOTERM_FAT_MF	6	
GO:0008123~cholesterol 7-alpha-monooxygenase activity	GOTERM_FAT_MF	2	
GO:0008124~4-alpha-hydroxytetrahydrobiopterin dehydratase activity	GOTERM_FAT_MF	2	
GO:0008126~acetylesterase activity	GOTERM_FAT_MF	6	
GO:0008127~quercetin 2,3-dioxygenase activity	GOTERM_FAT_MF	2	
GO:0008131~primary amine oxidase activity	GOTERM_FAT_MF	9	
GO:0008134~transcription factor binding	GOTERM_FAT_MF	546	
GO:0008135~translation factor activity, RNA binding	GOTERM_FAT_MF	102	
GO:0008137~NADH dehydrogenase (ubiquinone) activity	GOTERM_FAT_MF	24	
GO:0008138~protein tyrosine/serine/threonine phosphatase activity	GOTERM_FAT_MF	43	
GO:0008139~nuclear localization sequence binding	GOTERM_FAT_MF	24	
GO:0008140~cAMP response element binding protein binding	GOTERM_FAT_MF	10	
GO:0008142~oxysterol binding	GOTERM_FAT_MF	5	
GO:0008143~poly(A) binding	GOTERM_FAT_MF	31	
GO:0008144~drug binding	GOTERM_FAT_MF	34	
GO:0008146~sulfotransferase activity	GOTERM_FAT_MF	61	
GO:0008147~structural constituent of bone	GOTERM_FAT_MF	3	
GO:0008157~protein phosphatase 1 binding	GOTERM_FAT_MF	34	
GO:0008158~hedgehog receptor activity	GOTERM_FAT_MF	3	
GO:0008160~protein tyrosine phosphatase activator activity	GOTERM_FAT_MF	2	
GO:0008168~methyltransferase activity	GOTERM_FAT_MF	212	
GO:0008169~C-methyltransferase activity	GOTERM_FAT_MF	7	
GO:0008170~N-methyltransferase activity	GOTERM_FAT_MF	96	
GO:0008171~O-methyltransferase activity	GOTERM_FAT_MF	21	
GO:0008172~S-methyltransferase activity	GOTERM_FAT_MF	7	
GO:0008173~RNA methyltransferase activity	GOTERM_FAT_MF	62	
GO:0008174~mRNA methyltransferase activity	GOTERM_FAT_MF	8	
GO:0008175~tRNA methyltransferase activity	GOTERM_FAT_MF	33	
GO:0008176~tRNA (guanine-N7-)-methyltransferase activity	GOTERM_FAT_MF	2	
GO:0008177~succinate dehydrogenase (ubiquinone) activity	GOTERM_FAT_MF	3	
GO:0008179~adenylate cyclase binding	GOTERM_FAT_MF	16	
GO:0008184~glycogen phosphorylase activity	GOTERM_FAT_MF	3	
GO:0008186~RNA-dependent ATPase activity	GOTERM_FAT_MF	4	
GO:0008187~poly-pyrimidine tract binding	GOTERM_FAT_MF	32	
GO:0008188~neuropeptide receptor activity	GOTERM_FAT_MF	45	
GO:0008190~eukaryotic initiation factor 4E binding	GOTERM_FAT_MF	10	
GO:0008191~metalloendopeptidase inhibitor activity	GOTERM_FAT_MF	14	
GO:0008192~RNA guanylyltransferase activity	GOTERM_FAT_MF	2	
GO:0008193~tRNA guanylyltransferase activity	GOTERM_FAT_MF	1	
GO:0008194~UDP-glycosyltransferase activity	GOTERM_FAT_MF	152	
GO:0008195~phosphatidate phosphatase activity	GOTERM_FAT_MF	14	
GO:0008198~ferrous iron binding	GOTERM_FAT_MF	35	
GO:0008199~ferric iron binding	GOTERM_FAT_MF	18	
GO:0008200~ion channel inhibitor activity	GOTERM_FAT_MF	37	
GO:0008201~heparin binding	GOTERM_FAT_MF	173	
GO:0008227~G-protein coupled amine receptor activity	GOTERM_FAT_MF	67	
GO:0008233~peptidase activity	GOTERM_FAT_MF	710	
GO:0008234~cysteine-type peptidase activity	GOTERM_FAT_MF	189	
GO:0008235~metalloexopeptidase activity	GOTERM_FAT_MF	68	
GO:0008236~serine-type peptidase activity	GOTERM_FAT_MF	228	
GO:0008237~metallopeptidase activity	GOTERM_FAT_MF	212	
GO:0008238~exopeptidase activity	GOTERM_FAT_MF	112	
GO:0008239~dipeptidyl-peptidase activity	GOTERM_FAT_MF	9	
GO:0008240~tripeptidyl-peptidase activity	GOTERM_FAT_MF	3	
GO:0008241~peptidyl-dipeptidase activity	GOTERM_FAT_MF	3	
GO:0008242~omega peptidase activity	GOTERM_FAT_MF	10	
GO:0008251~tRNA-specific adenosine deaminase activity	GOTERM_FAT_MF	8	
GO:0008252~nucleotidase activity	GOTERM_FAT_MF	15	
GO:0008253~5'-nucleotidase activity	GOTERM_FAT_MF	13	
GO:0008254~3'-nucleotidase activity	GOTERM_FAT_MF	1	
GO:0008260~3-oxoacid CoA-transferase activity	GOTERM_FAT_MF	3	
GO:0008263~pyrimidine-specific mismatch base pair DNA N-glycosylase activity	GOTERM_FAT_MF	2	
GO:0008265~Mo-molybdopterin cofactor sulfurase activity	GOTERM_FAT_MF	1	
GO:0008266~poly(U) RNA binding	GOTERM_FAT_MF	28	
GO:0008269~JAK pathway signal transduction adaptor activity	GOTERM_FAT_MF	1	
GO:0008270~zinc ion binding	GOTERM_FAT_MF	764	
GO:0008271~secondary active sulfate transmembrane transporter activity	GOTERM_FAT_MF	12	
GO:0008273~calcium, potassium:sodium antiporter activity	GOTERM_FAT_MF	5	
GO:0008276~protein methyltransferase activity	GOTERM_FAT_MF	94	
GO:0008281~sulfonylurea receptor activity	GOTERM_FAT_MF	2	
GO:0008289~lipid binding	GOTERM_FAT_MF	876	
GO:0008294~calcium- and calmodulin-responsive adenylate cyclase activity	GOTERM_FAT_MF	5	
GO:0008296~3'-5'-exodeoxyribonuclease activity	GOTERM_FAT_MF	12	
GO:0008297~single-stranded DNA exodeoxyribonuclease activity	GOTERM_FAT_MF	9	
GO:0008301~DNA binding, bending	GOTERM_FAT_MF	16	
GO:0008307~structural constituent of muscle	GOTERM_FAT_MF	21	
GO:0008308~voltage-gated anion channel activity	GOTERM_FAT_MF	16	
GO:0008309~double-stranded DNA exodeoxyribonuclease activity	GOTERM_FAT_MF	3	
GO:0008310~single-stranded DNA 3'-5' exodeoxyribonuclease activity	GOTERM_FAT_MF	4	
GO:0008311~double-stranded DNA 3'-5' exodeoxyribonuclease activity	GOTERM_FAT_MF	2	
GO:0008312~7S RNA binding	GOTERM_FAT_MF	8	
GO:0008318~protein prenyltransferase activity	GOTERM_FAT_MF	6	
GO:0008320~protein transmembrane transporter activity	GOTERM_FAT_MF	17	
GO:0008324~cation transmembrane transporter activity	GOTERM_FAT_MF	633	
GO:0008327~methyl-CpG binding	GOTERM_FAT_MF	25	
GO:0008329~signaling pattern recognition receptor activity	GOTERM_FAT_MF	10	
GO:0008330~protein tyrosine/threonine phosphatase activity	GOTERM_FAT_MF	11	
GO:0008331~high voltage-gated calcium channel activity	GOTERM_FAT_MF	11	
GO:0008332~low voltage-gated calcium channel activity	GOTERM_FAT_MF	3	
GO:0008336~gamma-butyrobetaine dioxygenase activity	GOTERM_FAT_MF	1	
GO:0008349~MAP kinase kinase kinase kinase activity	GOTERM_FAT_MF	5	
GO:0008353~RNA polymerase II carboxy-terminal domain kinase activity	GOTERM_FAT_MF	12	
GO:0008373~sialyltransferase activity	GOTERM_FAT_MF	21	
GO:0008374~O-acyltransferase activity	GOTERM_FAT_MF	51	
GO:0008375~acetylglucosaminyltransferase activity	GOTERM_FAT_MF	55	
GO:0008376~acetylgalactosaminyltransferase activity	GOTERM_FAT_MF	46	
GO:0008378~galactosyltransferase activity	GOTERM_FAT_MF	28	
GO:0008379~thioredoxin peroxidase activity	GOTERM_FAT_MF	7	
GO:0008381~mechanically-gated ion channel activity	GOTERM_FAT_MF	17	
GO:0008384~IkappaB kinase activity	GOTERM_FAT_MF	3	
GO:0008386~cholesterol monooxygenase (side-chain-cleaving) activity	GOTERM_FAT_MF	3	
GO:0008387~steroid 7-alpha-hydroxylase activity	GOTERM_FAT_MF	1	
GO:0008389~coumarin 7-hydroxylase activity	GOTERM_FAT_MF	4	
GO:0008390~testosterone 16-alpha-hydroxylase activity	GOTERM_FAT_MF	10	
GO:0008391~arachidonic acid monooxygenase activity	GOTERM_FAT_MF	51	
GO:0008392~arachidonic acid epoxygenase activity	GOTERM_FAT_MF	49	
GO:0008395~steroid hydroxylase activity	GOTERM_FAT_MF	74	
GO:0008396~oxysterol 7-alpha-hydroxylase activity	GOTERM_FAT_MF	2	
GO:0008397~sterol 12-alpha-hydroxylase activity	GOTERM_FAT_MF	1	
GO:0008398~sterol 14-demethylase activity	GOTERM_FAT_MF	1	
GO:0008401~retinoic acid 4-hydroxylase activity	GOTERM_FAT_MF	19	
GO:0008403~25-hydroxycholecalciferol-24-hydroxylase activity	GOTERM_FAT_MF	1	
GO:0008404~arachidonic acid 14,15-epoxygenase activity	GOTERM_FAT_MF	15	
GO:0008405~arachidonic acid 11,12-epoxygenase activity	GOTERM_FAT_MF	12	
GO:0008408~3'-5' exonuclease activity	GOTERM_FAT_MF	47	
GO:0008409~5'-3' exonuclease activity	GOTERM_FAT_MF	18	
GO:0008410~CoA-transferase activity	GOTERM_FAT_MF	8	
GO:0008412~4-hydroxybenzoate octaprenyltransferase activity	GOTERM_FAT_MF	1	
GO:0008413~8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity	GOTERM_FAT_MF	2	
GO:0008417~fucosyltransferase activity	GOTERM_FAT_MF	11	
GO:0008418~protein-N-terminal asparagine amidohydrolase activity	GOTERM_FAT_MF	2	
GO:0008419~RNA lariat debranching enzyme activity	GOTERM_FAT_MF	1	
GO:0008420~CTD phosphatase activity	GOTERM_FAT_MF	7	
GO:0008422~beta-glucosidase activity	GOTERM_FAT_MF	5	
GO:0008424~glycoprotein 6-alpha-L-fucosyltransferase activity	GOTERM_FAT_MF	1	
GO:0008425~2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	GOTERM_FAT_MF	2	
GO:0008426~protein kinase C inhibitor activity	GOTERM_FAT_MF	1	
GO:0008427~calcium-dependent protein kinase inhibitor activity	GOTERM_FAT_MF	3	
GO:0008428~ribonuclease inhibitor activity	GOTERM_FAT_MF	4	
GO:0008429~phosphatidylethanolamine binding	GOTERM_FAT_MF	11	
GO:0008430~selenium binding	GOTERM_FAT_MF	9	
GO:0008431~vitamin E binding	GOTERM_FAT_MF	2	
GO:0008432~JUN kinase binding	GOTERM_FAT_MF	16	
GO:0008437~thyrotropin-releasing hormone activity	GOTERM_FAT_MF	1	
GO:0008440~inositol-1,4,5-trisphosphate 3-kinase activity	GOTERM_FAT_MF	4	
GO:0008441~3'(2'),5'-bisphosphate nucleotidase activity	GOTERM_FAT_MF	2	
GO:0008442~3-hydroxyisobutyrate dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0008443~phosphofructokinase activity	GOTERM_FAT_MF	8	
GO:0008444~CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	GOTERM_FAT_MF	2	
GO:0008445~D-aspartate oxidase activity	GOTERM_FAT_MF	1	
GO:0008446~GDP-mannose 4,6-dehydratase activity	GOTERM_FAT_MF	1	
GO:0008448~N-acetylglucosamine-6-phosphate deacetylase activity	GOTERM_FAT_MF	1	
GO:0008449~N-acetylglucosamine-6-sulfatase activity	GOTERM_FAT_MF	4	
GO:0008452~RNA ligase activity	GOTERM_FAT_MF	1	
GO:0008453~alanine-glyoxylate transaminase activity	GOTERM_FAT_MF	2	
